product_id,product_loaded_at,product_category,product_created_at,prodcut_updated_at,product_title,variant_id,variant_sku,variant_title,variant_created_at,variant_updated_at,variant_option1,variant_option2
10780020685,11/27/2019 18:44:58,Baby,9/25/2017 18:00:01,11/27/2019 18:05:14,Baby Blanket,44773538637,LBKTBYKNTDWB,sky origami,9/25/2017 18:00:01,9/24/2019 4:27:26,,
7181826305,12/15/2020 14:37:58,Baby,7/29/2016 19:13:07,12/15/2020 14:20:04,Baby Signature Gift Set,44961453069,BBUNDLECNGCW,Heathered Grey,9/27/2017 16:46:53,12/13/2020 4:23:20,,
6294583361,9/10/2020 21:29:12,Throw Blankets,5/18/2016 10:34:47,9/10/2020 21:00:06,Cable Knit Throw Blanket,19433753537,LTHWNAKNTNDR,Driftwood,5/18/2016 10:34:47,9/6/2020 18:38:01,,
6294583361,7/16/2020 21:30:27,Throw Blankets,5/18/2016 10:34:47,7/16/2020 21:00:02,Cable Knit Throw Blanket,19433753153,LTHWNAKNTNCO,Carbon,5/18/2016 10:34:47,12/9/2019 18:51:03,,
6294583361,9/4/2021 23:38:42,Throw Blankets,5/18/2016 10:34:47,9/4/2021 23:05:15,Cable Knit Throw Blanket,19433753985,LTHWNAKNTNNV,Navy,5/18/2016 10:34:47,9/4/2021 23:02:25,,
1623483711547,12/18/2019 16:29:20,Protectors,9/25/2018 15:15:57,12/18/2019 16:22:35,Pillow Protector,15238699384891,WGPPWTSTD,Standard,9/25/2018 15:15:57,12/17/2019 19:57:26,,
1623483711547,3/22/2022 23:32:24,Protectors,9/25/2018 15:15:57,3/22/2022 23:01:05,Pillow Protector,31414583394363,PPPSSWTK,King,1/2/2020 15:46:26,3/22/2022 23:01:05,,
1623483711547,9/13/2020 11:58:11,Protectors,9/25/2018 15:15:57,9/13/2020 11:40:15,Pillow Protector,31414578872379,PPPSSWTSD,Standard,1/2/2020 15:45:47,9/13/2020 10:05:15,,
1623483711547,4/2/2020 15:38:09,Protectors,9/25/2018 15:15:57,4/2/2020 15:10:42,Pillow Protector,15238719111227,WGPPWTKING,K,9/25/2018 15:16:22,2/26/2020 7:16:50,,
2334722883643,12/10/2020 5:34:27,Duvet Inserts,9/3/2019 17:04:50,12/10/2020 5:10:28,Down Alternative Duvet Insert,21374895358011,DIPLBBKING,King/Cal. King,9/3/2019 17:04:50,12/10/2020 4:55:20,,
2334722883643,7/17/2020 14:28:01,Duvet Inserts,9/3/2019 17:04:50,7/17/2020 14:20:19,Down Alternative Duvet Insert,21374895325243,DIPLBBQUEEN,Full/Queen,9/3/2019 17:04:50,7/17/2020 14:18:59,,
10667243405,10/13/2021 23:03:29,Throw Blankets,9/13/2017 18:48:47,10/13/2021 22:40:13,Sweater Knit Throw Blanket,43124798349,LTHCHKYBWCO,Heathered Carbon,9/13/2017 18:48:51,10/11/2021 3:54:01,,
5098744447035,9/11/2021 13:37:33,Sheet Sets,1/18/2021 22:26:19,9/11/2021 13:27:55,Percale Simple Stripe Sheet Set,34410293985339,SSKIYDSTRWP,Pewter / King,1/18/2021 22:26:22,9/11/2021 13:27:55,,
5098744447035,2/26/2022 17:01:45,Sheet Sets,1/18/2021 22:26:19,2/26/2022 16:45:31,Percale Simple Stripe Sheet Set,34410294771771,SSKIYDSTRWD,Dune / King,1/18/2021 22:26:22,2/25/2022 19:55:43,,
2334719344699,7/11/2020 18:33:39,Duvet Inserts,9/3/2019 17:00:06,7/11/2020 18:10:33,Down Duvet Insert,21374887133243,DIDDBBQUEEN,Full/Queen1,9/3/2019 17:00:07,7/11/2020 6:00:44,,
5034240573499,1/16/2021 5:06:24,Fitted Sheets,9/18/2020 11:59:58,1/16/2021 4:43:20,Beige Signature Fitted Sheet,34197853306939,SFTSSBRK,Beige / King,9/18/2020 12:00:00,1/15/2021 21:48:20,,
5034346807355,11/17/2020 7:36:06,Sheet Set,9/18/2020 16:22:30,11/17/2020 7:09:03,Beige Signature Hemmed Sheet Set,34198149005371,SSSSSBRSK,Beige / Split King,9/18/2020 16:22:33,11/17/2020 7:09:03,,
5034346807355,10/17/2020 16:05:26,Sheet Set,9/18/2020 16:22:30,10/17/2020 15:51:10,Beige Signature Hemmed Sheet Set,34198148907067,SSSSSBRKK,Beige / King,9/18/2020 16:22:32,10/17/2020 15:20:01,,
5034246930491,11/7/2020 7:36:08,Sheet Set,9/18/2020 12:29:34,11/7/2020 7:07:45,Signature Eyelet Sheet Set,34197869527099,SSSSSTRBRTX,Beige / Twin XL,9/18/2020 12:29:35,11/5/2020 7:07:18,,
6587110293563,7/18/2021 1:07:37,Sheet Sets,5/20/2021 20:41:05,7/18/2021 0:46:08,Blush Percale Hemmed Sheet Set,39424450068539,SSPRTLBHTW,Blush / Twin,5/20/2021 20:41:07,7/17/2021 5:12:10,,
5059983507515,12/12/2020 22:06:17,Accessories,11/5/2020 19:41:26,12/12/2020 21:41:50,Face Mask,34285416906811,AISGFACEWTOS,Grey Hugs & Kisses,11/5/2020 19:51:29,12/12/2020 20:49:26,,
5055670485051,1/8/2021 5:32:37,Sheet Set,10/26/2020 17:15:16,1/8/2021 5:21:38,Ivory Signature Hemmed Sheet Set,34269321461819,DSETCKS30HIV,Ivory / California King,10/26/2020 17:15:17,1/7/2021 20:20:03,,
6664156086331,5/10/2022 16:37:34,Sheet Sets,9/30/2021 21:44:31,5/10/2022 16:11:31,Percale Dot Blossom Sheet Set,39658218651707,SSSPRHSSDLSTX,Shore / Twin XL,9/30/2021 21:44:32,4/27/2022 18:00:37,,
6720656572475,4/20/2022 15:03:32,Sheet Sets,12/9/2021 15:32:27,4/20/2022 14:56:22,Shore Percale Classic Plaid Sheet Set,39845660360763,BSHPRSPLSSSHSK,Shore / Split King,12/9/2021 15:32:28,4/20/2022 14:56:22,,
6667074109499,12/1/2021 22:03:12,Sheet Sets,10/7/2021 20:51:25,12/1/2021 21:52:48,Flannel Classic Plaid Sheet Set,39668991328315,SSSFPTPLWTBLQ,Shore / Queen,10/7/2021 20:51:26,12/1/2021 21:52:48,,
5115367948347,12/31/2021 15:58:21,Sheet Sets,2/22/2021 15:52:26,12/31/2021 15:55:27,Signature Botanical Sheet Set,34465400782907,SSSSPTBOBLF,Indigo / Full,2/22/2021 15:52:27,12/6/2021 13:29:58,,
4331148967995,5/7/2022 1:36:23,Shams,11/14/2019 19:11:29,5/7/2022 1:15:17,Reserve Sham,31084943999035,TSHSSWTE,White / Euro,11/14/2019 19:13:09,4/29/2022 18:04:56,,
5502700865,6/12/2020 19:27:59,Shams,3/22/2016 18:21:39,6/12/2020 19:10:01,Classic Hemmed Sham,17979725633,DSHMEUS30HPW,Pewter / Euro,4/26/2016 14:37:39,6/12/2020 11:17:31,,
5502700865,4/26/2020 2:00:44,Shams,3/22/2016 18:21:39,4/26/2020 1:40:20,Classic Hemmed Sham,17979725441,DSHMKIS30HST,Stone / King,4/26/2016 14:37:39,3/27/2020 13:13:56,,
5042574524475,11/16/2020 3:00:48,Sheet Sets,10/5/2020 12:52:54,11/16/2020 2:51:27,Signature Hemmed Fitted Sheet Set,34230857007163,SSEUCHDUCK,Dune / California King,10/5/2020 12:57:31,11/11/2020 18:35:53,,
5042574524475,11/5/2020 3:31:10,Sheet Sets,10/5/2020 12:52:54,11/5/2020 3:26:26,Signature Hemmed Fitted Sheet Set,34230857138235,SSEUCHSHKS,Shore / King w/ Std. Cases,10/5/2020 12:57:31,11/4/2020 20:52:11,,
5042574524475,11/14/2020 0:09:39,Sheet Sets,10/5/2020 12:52:54,11/13/2020 23:52:31,Signature Hemmed Fitted Sheet Set,34230857269307,SSEUCHMNKK,Mineral / King,10/5/2020 12:57:31,11/11/2020 18:35:53,,
5042574524475,2/5/2021 7:35:03,Sheet Sets,10/5/2020 12:52:54,2/5/2021 7:06:10,Signature Hemmed Fitted Sheet Set,34230856974395,SSEUCHDUKS,Dune / King w/ Std. Cases,10/5/2020 12:57:31,2/1/2021 22:18:46,,
4331055251515,6/29/2022 5:56:53,Sheet Sets,11/14/2019 16:35:29,6/29/2022 5:32:07,Reserve Sheet Set,31084825411643,SSSSSWTF,White / Full,11/14/2019 18:07:12,6/24/2022 20:49:35,,
4331055251515,5/7/2022 21:07:01,Sheet Sets,11/14/2019 16:35:29,5/7/2022 20:30:11,Reserve Sheet Set,39300734419003,BSHLXLXSSPWSK,Pewter / Split King,3/22/2021 17:18:56,5/4/2022 15:41:25,,
6837495726139,8/18/2022 6:39:29,Sheet Sets,4/21/2022 14:24:11,8/18/2022 6:03:11,Copy of Linen Sheet Set,40309979807803,BSHLNSSWTKS,White / King w/ Std. Cases,4/21/2022 14:24:11,8/18/2022 6:03:06,,
6550648651835,10/14/2021 12:08:41,Sheet Sets,3/22/2021 18:04:39,10/14/2021 11:46:45,Linen Sheet Set,39300804313147,BSHLNSSSHSK,Shore / Split King,3/22/2021 18:04:40,10/10/2021 23:59:20,,
6550648651835,8/11/2021 12:09:09,Sheet Sets,3/22/2021 18:04:39,8/11/2021 11:36:47,Linen Sheet Set,39300806410299,BSHLNSSMNKS,Mineral / King,3/22/2021 18:07:14,8/11/2021 6:02:05,,
6550648651835,5/24/2022 14:30:00,Sheet Sets,3/22/2021 18:04:39,5/24/2022 14:26:47,Linen Sheet Set,39300803952699,BSHLNSSWTKN,White / King,3/22/2021 18:04:40,5/24/2022 13:34:10,,
6566513967163,9/15/2021 6:28:49,Pillowcase Sets,4/20/2021 18:12:52,9/15/2021 6:02:01,LK Sheet Set,39344312877115,,Shore Cottonfield / Full,4/20/2021 18:19:20,5/10/2021 16:15:23,,
5505404673,9/19/2019 13:02:40,Fitted Sheets,3/23/2016 0:05:38,9/19/2019 12:30:56,Fitted Sheet,16872069249,DFITCKS30NPW,Pewter / California King,3/23/2016 0:05:38,9/18/2019 3:21:50,,
5505404673,11/22/2019 4:00:28,Fitted Sheets,3/23/2016 0:05:38,11/22/2019 3:28:40,Classic Fitted Sheet,2768942694413,DFITFLS30NSH,Shore / Full,1/2/2018 16:53:44,11/20/2019 5:55:35,,
5505404673,9/6/2019 19:24:23,Fitted Sheets,3/23/2016 0:05:38,9/6/2019 15:03:40,Fitted Sheet,2768968843277,DFITFLS30NPW,Pewter / Full,1/2/2018 16:55:51,9/4/2019 15:33:13,,
5505404673,11/26/2019 4:36:10,Fitted Sheets,3/23/2016 0:05:38,11/26/2019 4:07:00,Classic Fitted Sheet,16872070337,DFITQUS30NIV,Ivory / Queen,3/23/2016 0:05:38,11/24/2019 23:42:15,,
199052853261,9/24/2019 16:42:07,Flat Sheet,12/8/2017 20:12:37,9/24/2019 16:22:18,Classic Hemmed Flat Sheet,2066820759565,DFLTTWXS30NST,Stone / Twin XL,12/8/2017 20:12:38,9/24/2019 4:13:42,,
199052853261,9/16/2019 15:04:16,Flat Sheets,12/8/2017 20:12:37,9/16/2019 14:51:15,Flat Sheet,2066821742605,DFLTCKS30NIV,Ivory / California King,12/8/2017 20:12:38,9/12/2019 20:23:50,,
199052853261,10/13/2019 15:38:29,Flat Sheet,12/8/2017 20:12:37,10/13/2019 15:22:23,Classic Hemmed Flat Sheet,2066821742605,DFLTCKS30NIV,Ivory / California King,12/8/2017 20:12:38,10/13/2019 3:12:40,,
5505404673,12/18/2019 0:32:27,Fitted Sheets,3/23/2016 0:05:38,12/18/2019 0:08:20,Classic Fitted Sheet,2768850878477,DFITTWXS30NNV,Navy / Twin XL,1/2/2018 16:47:22,12/9/2019 18:59:24,,
5505404673,1/5/2020 19:10:18,Fitted Sheets,3/23/2016 0:05:38,1/5/2020 18:50:25,Classic Fitted Sheet,2768806215693,DFITTWXS30NNU,Natural / Twin XL,1/2/2018 16:44:31,1/2/2020 18:33:02,,
199052853261,1/7/2020 14:18:30,Flat Sheet,12/8/2017 20:12:37,1/7/2020 13:40:25,Classic Hemmed Flat Sheet,31117361381435,SFLSSBLCK,Mineral / California King,12/3/2019 17:15:39,1/2/2020 18:50:33,,
199052853261,1/12/2020 18:05:40,Flat Sheet,12/8/2017 20:12:37,1/12/2020 17:53:25,Classic Hemmed Flat Sheet,2066820792333,DFLTFLS30NWT,White / Full,12/8/2017 20:12:38,1/5/2020 20:14:01,,
199052853261,1/12/2020 18:05:40,Flat Sheet,12/8/2017 20:12:37,1/12/2020 17:53:25,Classic Hemmed Flat Sheet,2066821087245,DFLTQUS30NWT,White / Queen,12/8/2017 20:12:38,1/11/2020 21:30:15,,
199052853261,1/7/2020 17:34:24,Flat Sheet,12/8/2017 20:12:37,1/7/2020 17:22:08,Classic Hemmed Flat Sheet,2066821185549,DFLTQUS30NDN,Dune / Queen,12/8/2017 20:12:38,1/6/2020 20:17:17,,
5505404673,9/1/2020 16:32:27,Fitted Sheets,3/23/2016 0:05:38,9/1/2020 16:20:12,Classic Fitted Sheet,31117414826043,SFTSSBLTX,Mineral / Twin XL,12/3/2019 18:27:25,8/29/2020 17:24:30,,
5505404673,1/17/2020 22:40:47,Fitted Sheets,3/23/2016 0:05:38,1/17/2020 22:10:45,Classic Fitted Sheet,16872070209,DFITQUS30NST,Stone / Queen,3/23/2016 0:05:38,1/16/2020 19:10:16,,
5505404673,8/23/2020 2:06:25,Fitted Sheets,3/23/2016 0:05:38,8/23/2020 1:35:19,Classic Fitted Sheet,31117368918075,SFTSSBRQ,Beige / Queen,12/3/2019 17:32:32,8/18/2020 22:19:42,,
5505404673,8/29/2020 0:04:42,Fitted Sheets,3/23/2016 0:05:38,8/28/2020 23:30:21,Classic Fitted Sheet,16872069377,DFITCKS30NWT,White / California King,3/23/2016 0:05:38,8/28/2020 23:29:47,,
5505404673,8/12/2020 14:04:03,Fitted Sheets,3/23/2016 0:05:38,8/12/2020 13:40:05,Classic Fitted Sheet,16872069185,DFITCKS30NNV-B,Navy / California King,3/23/2016 0:05:38,1/13/2020 20:44:05,,
5505404673,9/8/2020 15:06:30,Fitted Sheets,3/23/2016 0:05:38,9/8/2020 14:30:06,Classic Fitted Sheet,31117367574587,SFTSSBRF,Beige / Full,12/3/2019 17:30:09,9/7/2020 1:42:05,,
5505404673,1/20/2020 15:07:49,Fitted Sheets,3/23/2016 0:05:38,1/20/2020 14:50:06,Classic Fitted Sheet,2768793796621,DFITTWX30NWT,White / Twin XL,1/2/2018 16:43:54,1/13/2020 20:44:05,,
5505404673,1/20/2020 15:07:49,Fitted Sheets,3/23/2016 0:05:38,1/20/2020 14:50:06,Classic Fitted Sheet,16872070273,DFITQUS30NWT,White / Queen,3/23/2016 0:05:38,1/20/2020 14:50:06,,
5505404673,8/21/2020 6:32:11,Fitted Sheets,3/23/2016 0:05:38,8/21/2020 6:03:38,Classic Fitted Sheet,31117367574587,SFTSSBRF,Beige / Full,12/3/2019 17:30:09,8/17/2020 16:26:55,,
5505404673,8/20/2020 6:34:43,Fitted Sheets,3/23/2016 0:05:38,8/20/2020 6:03:30,Classic Fitted Sheet,31117368918075,SFTSSBRQ,Beige / Queen,12/3/2019 17:32:32,8/18/2020 22:19:42,,
5505404673,10/1/2020 18:31:30,Fitted Sheets,3/23/2016 0:05:38,10/1/2020 18:25:15,Signature Fitted Sheet,2768852647949,DFITTWXS30NPW,Pewter / Twin XL,1/2/2018 16:47:39,9/6/2020 18:38:19,,
5505404673,5/2/2020 14:36:24,Fitted Sheets,3/23/2016 0:05:38,5/2/2020 14:00:05,Classic Fitted Sheet,16872069569,DFITKIS30NNV,Navy / King,3/23/2016 0:05:38,1/13/2020 20:44:05,,
5505404673,7/7/2020 0:00:28,Fitted Sheets,3/23/2016 0:05:38,7/6/2020 23:50:10,Classic Fitted Sheet,2768668262413,DFITTWS30NIV,Ivory / Twin,1/2/2018 16:37:13,7/1/2020 2:18:20,,
5505404673,6/30/2020 21:29:45,Fitted Sheets,3/23/2016 0:05:38,6/30/2020 21:00:01,Classic Fitted Sheet,2768903569421,DFITFLS30NIV,Ivory / Full,1/2/2018 16:51:03,6/25/2020 19:33:01,,
5505404673,4/8/2020 19:28:20,Fitted Sheets,3/23/2016 0:05:38,4/8/2020 19:20:04,Classic Fitted Sheet,29511411341,DFITQUS30NSH,Shore / Queen,12/16/2016 16:08:40,4/7/2020 20:26:55,,
5505404673,7/7/2020 7:29:29,Fitted Sheets,3/23/2016 0:05:38,7/7/2020 7:10:02,Classic Fitted Sheet,31117422493755,SFTSSBLQ,Mineral / Queen,12/3/2019 18:35:00,7/4/2020 17:00:40,,
5505404673,5/2/2020 20:35:04,Fitted Sheets,3/23/2016 0:05:38,5/2/2020 20:25:05,Classic Fitted Sheet,2768788946957,DFITTWS30NST,Stone / Twin,1/2/2018 16:43:38,4/29/2020 17:43:23,,
5505404673,3/1/2020 14:34:37,Fitted Sheets,3/23/2016 0:05:38,3/1/2020 14:20:00,Classic Fitted Sheet,2768845111309,DFITTWXS30NSH,Shore / Twin XL,1/2/2018 16:47:03,2/21/2020 22:11:45,,
5505404673,4/12/2020 15:33:33,Fitted Sheets,3/23/2016 0:05:38,4/12/2020 15:20:05,Classic Fitted Sheet,31117368918075,SFTSSBRQ,Beige / Queen,12/3/2019 17:32:32,4/10/2020 18:15:55,,
5505404673,2/7/2020 17:34:40,Fitted Sheets,3/23/2016 0:05:38,2/7/2020 17:09:10,Classic Fitted Sheet,2768936992781,DFITFLS30NNU,Natural / Full,1/2/2018 16:53:01,2/4/2020 3:13:05,,
5505404673,7/3/2020 13:29:26,Fitted Sheets,3/23/2016 0:05:38,7/3/2020 13:05:13,Classic Fitted Sheet,2768752640013,DFITTWS30NSH,Shore / Twin,1/2/2018 16:41:36,6/27/2020 2:44:05,,
5505404673,7/22/2020 2:05:38,Fitted Sheets,3/23/2016 0:05:38,7/22/2020 1:45:43,Classic Fitted Sheet,2768838950925,DFITTWX30NDN,Dune / Twin XL,1/2/2018 16:46:41,7/21/2020 18:11:14,,
5505404673,7/14/2020 20:05:19,Fitted Sheets,3/23/2016 0:05:38,7/14/2020 19:50:02,Classic Fitted Sheet,2768903569421,DFITFLS30NIV,Ivory / Full,1/2/2018 16:51:03,7/11/2020 21:11:15,,
5505404673,3/30/2020 21:06:00,Fitted Sheets,3/23/2016 0:05:38,3/30/2020 20:30:07,Classic Fitted Sheet,2768756375565,DFITTWS30NNV,Navy / Twin,1/2/2018 16:41:52,1/13/2020 20:44:05,,
5505404673,2/26/2020 7:36:29,Fitted Sheets,3/23/2016 0:05:38,2/26/2020 7:11:59,Classic Fitted Sheet,2768788946957,DFITTWS30NST,Stone / Twin,1/2/2018 16:43:38,2/19/2020 17:12:21,,
199052853261,11/7/2020 18:34:19,Flat Sheet,12/8/2017 20:12:37,11/7/2020 18:25:10,Signature Hemmed Flat Sheet,2066820825101,DFLTFLS30NIV,Ivory / Full,12/8/2017 20:12:38,10/26/2020 19:14:50,,
199052853261,9/12/2020 15:02:18,Flat Sheet,12/8/2017 20:12:37,9/12/2020 14:30:07,Classic Hemmed Flat Sheet,31117359284283,SFLSSBLQ,Mineral / Queen,12/3/2019 17:10:58,9/11/2020 14:20:40,,
199052853261,11/27/2020 21:09:12,Flat Sheet,12/8/2017 20:12:37,11/27/2020 20:55:20,Signature Hemmed Flat Sheet,2066820366349,DFLTTWS30NSH,Shore / Twin,12/8/2017 20:12:38,11/24/2020 16:37:57,,
199052853261,6/26/2020 19:30:29,Flat Sheet,12/8/2017 20:12:37,6/26/2020 19:20:21,Classic Hemmed Flat Sheet,2066821906445,DFLTCKS30NNV,Navy / California King,12/8/2017 20:12:38,1/13/2020 20:45:47,,
199052853261,1/21/2020 22:04:34,Flat Sheet,12/8/2017 20:12:37,1/21/2020 21:38:25,Classic Hemmed Flat Sheet,2066821251085,DFLTQUS30NSH,Shore / Queen,12/8/2017 20:12:38,1/19/2020 17:14:45,,
199052853261,7/18/2020 20:35:03,Flat Sheet,12/8/2017 20:12:37,7/18/2020 20:20:04,Classic Hemmed Flat Sheet,2066821251085,DFLTQUS30NSH,Shore / Queen,12/8/2017 20:12:38,7/14/2020 18:10:37,,
199052853261,1/15/2021 19:59:48,Flat Sheet,12/8/2017 20:12:37,1/15/2021 19:32:12,Signature Hemmed Flat Sheet,2066821087245,DFLTQUS30NWT,White / Queen,12/8/2017 20:12:38,1/15/2021 1:23:55,,
199052853261,2/3/2020 23:32:50,Flat Sheet,12/8/2017 20:12:37,2/3/2020 23:12:44,Classic Hemmed Flat Sheet,2066820530189,DFLTTWXS30NIV,Ivory / Twin XL,12/8/2017 20:12:38,1/15/2020 19:10:39,,
199052853261,4/16/2020 21:32:20,Flat Sheet,12/8/2017 20:12:37,4/16/2020 21:10:15,Classic Hemmed Flat Sheet,2066821120013,DFLTQUS30NIV,Ivory / Queen,12/8/2017 20:12:38,4/13/2020 0:35:34,,
199052853261,10/7/2020 20:02:18,Flat Sheet,12/8/2017 20:12:37,10/7/2020 19:55:04,Signature Hemmed Flat Sheet,2066821709837,DFLTCKS30NWT,White / California King,12/8/2017 20:12:38,10/7/2020 15:18:16,,
199052853261,12/25/2020 0:05:08,Flat Sheet,12/8/2017 20:12:37,12/24/2020 23:30:16,Signature Hemmed Flat Sheet,31117361381435,SFLSSBLCK,Mineral / California King,12/3/2019 17:15:39,11/23/2020 17:46:36,,
5505404673,11/5/2020 16:59:50,Fitted Sheets,3/23/2016 0:05:38,11/5/2020 16:35:03,Signature Fitted Sheet,16872069121,DFITCKS30NNU,Natural / California King,3/23/2016 0:05:38,9/6/2020 18:37:55,,
5505404673,10/9/2020 19:07:19,Fitted Sheets,3/23/2016 0:05:38,10/9/2020 18:30:05,Signature Fitted Sheet,2768714661901,DFITTWS30NDN,Dune / Twin,1/2/2018 16:39:29,9/6/2020 18:38:19,,
5505404673,10/26/2020 14:29:12,Fitted Sheets,3/23/2016 0:05:38,10/26/2020 14:20:02,Signature Fitted Sheet,16872069441,DFITCKS30NIV,Ivory / California King,3/23/2016 0:05:38,10/24/2020 15:32:06,,
5505404673,12/1/2020 5:03:34,Fitted Sheets,3/23/2016 0:05:38,12/1/2020 4:55:17,Signature Fitted Sheet,31117405388859,SFTSSBRCK,Beige / California King,12/3/2019 18:19:57,11/30/2020 15:11:01,,
5505404673,12/5/2020 17:39:08,Fitted Sheets,3/23/2016 0:05:38,12/5/2020 17:25:05,Signature Fitted Sheet,2768936992781,DFITFLS30NNU,Natural / Full,1/2/2018 16:53:01,11/2/2020 23:21:40,,
5505404673,12/4/2020 2:06:10,Fitted Sheets,3/23/2016 0:05:38,12/4/2020 1:35:11,Signature Fitted Sheet,2770925289485,DFITTWS30NPW,Pewter / Twin,1/2/2018 19:32:27,12/3/2020 14:42:41,,
5505404673,11/13/2020 4:27:07,Fitted Sheets,3/23/2016 0:05:38,11/13/2020 4:15:08,Signature Fitted Sheet,29511392333,DFITCKS30NSH,Shore / California King,12/16/2016 16:07:07,11/10/2020 17:44:30,,
5505404673,1/9/2021 1:06:06,Fitted Sheets,3/23/2016 0:05:38,1/9/2021 0:45:05,Signature Fitted Sheet,2768903569421,DFITFLS30NIV,Ivory / Full,1/2/2018 16:51:03,12/2/2020 14:50:42,,
5505404673,3/6/2021 21:01:51,Fitted Sheets,3/23/2016 0:05:38,3/6/2021 20:50:05,Signature Fitted Sheet,31117422493755,SFTSSBLQ,Mineral / Queen,12/3/2019 18:35:00,2/13/2021 8:58:35,,