web_event_id,loaded_at,cookie_id,customer_id,event_name,event_url,event_properties,timestamp,utm_campaign,utm_source,utm_medium
ajs-9653f1a63445b1206a2c93118589bc9c,8/13/2022 21:19:25,0ac347b9-841d-40b8-ac48-9004e6fa2891,5738769514555,email_sign_up,,,8/13/2022 20:03:19,,,
ajs-8d616ff5a2090121dd8542c6073a880e,8/20/2022 20:19:53,53d1bd94-1838-4e6b-94ee-8bb921b67a97,1454719107131,email_sign_up,,,8/20/2022 19:30:57,,,
ajs-2f9c94d82aa8b092f51ec23859696e96,8/27/2022 3:19:25,2bd82ffd-8389-48a6-8007-be0450472b10,5525730394171,email_sign_up,,,8/27/2022 3:12:53,,,
ajs-75f9f4aa22f75014c28da282b1bba6a5,8/7/2022 13:19:10,b188b8c1-d0f2-4f91-a16f-1b71a865c4af,5539178053691,email_sign_up,,,8/7/2022 11:46:45,,,
ajs-963e8c4b0c534e213786f7653ae114f4,8/4/2022 0:19:24,8828e187-b90c-4a82-9f7b-39ca8830fb18,5771074961467,email_sign_up,,,8/3/2022 23:10:44,g|search|brand|plus|desktop|exact,google,cpc
ajs-aef4a57493ab3ab65446b9bed53624e7,8/17/2022 20:19:24,33bed5fc-8cb4-4196-9586-26b43f354c09,5785358106683,email_sign_up,,,8/17/2022 19:09:24,,,
ajs-aace4b3aaa1bdde98478cdfed8f58114,8/25/2022 3:19:27,bb69c6a1-304f-47ed-8cdd-e6341459cbc1,5793563443259,email_sign_up,,,8/25/2022 1:56:41,,,
ajs-a29ef20615c8547c4d051be5b50a51c6,8/24/2022 16:19:25,07cd443e-6166-4e1c-a6df-7b35c6827270,5792652066875,email_sign_up,,,8/24/2022 15:32:38,,,
ajs-ea7e9957c6bc027315b6c756a941de77,8/3/2022 6:19:11,6f8f8a8f-7be7-4433-9856-84df5f482148,5770304553019,email_sign_up,,,8/3/2022 5:14:19,,,
ajs-3f30393ca0e2b012127cb731b77de4ae,8/29/2022 19:19:26,4cda81a6-8e7c-4e54-81bb-365f9dc1fe25,5799295352891,email_sign_up,,,8/29/2022 17:55:58,,,
ajs-99e1bedf4099ba5cf0ed9aa8f646d582,8/23/2022 1:19:24,29f5bf91-016e-42e8-9119-f5563cdb5c3c,1033419030587,email_sign_up,,,8/23/2022 0:07:10,,,
ajs-12f1c3154f679b6fc94b35158a5943a0,8/21/2022 0:19:24,352776fd-f696-42ea-81e2-b980bbdc5378,5788347924539,email_sign_up,,,8/20/2022 23:40:24,Boll&Branch_Prospecting_April2022_Broad+Lookalike_Influencer,Facebook,Social
ajs-063d1f46bcca30ee7213f879fc624f10,8/9/2022 4:19:26,e9f3e4f6-b2b7-4f15-aa60-8a7687123a49,5776502095931,email_sign_up,,,8/9/2022 3:45:21,,,
ajs-98a02511622052e5b8044cbdcab9e084,8/4/2022 23:19:25,e04cea66-f5bc-4b09-a869-47cc0e052207,5772315557947,email_sign_up,,,8/4/2022 22:00:55,,,
ajs-6fa21465ed51017c2939c99c5a9f602e,8/16/2022 2:19:23,09f59e40-73e2-4a76-a433-b5e5494a80fc,6892022285,email_sign_up,,,8/16/2022 1:33:14,,,
ajs-158a73eb2808fc0ad7b8869241be4769,8/7/2022 23:19:24,3f885678-66de-4aa2-9e3a-17231a9fbfd0,5775247671355,email_sign_up,,,8/7/2022 23:06:42,,,
ajs-eec57ccf64fe46c817661a04011f9519,8/27/2022 4:19:25,d2ecb558-9bb5-45fc-8425-bf1fb8505962,5796310188091,email_sign_up,,,8/27/2022 3:16:06,,,
ajs-247e0376e2fc97a0d1426151231f62fd,8/20/2022 14:19:24,c0e4ddc4-9f98-42b9-bdbd-354dadd1d2fb,5786928447547,email_sign_up,,,8/20/2022 13:17:44,,,
ajs-a49f94c38b474b4774090dd5c89a044b,8/13/2022 15:19:24,28c1598f-c57a-4bfb-be7a-beca55122e17,5780714291259,email_sign_up,,,8/13/2022 14:22:39,,,
ajs-597d4c289932fed886de56b3efb3d4e7,8/28/2022 15:19:24,49177827-6666-4e81-97e0-090cd1b50f30,5695021416507,email_sign_up,,,8/28/2022 14:59:19,,,
ajs-661e5e362f4b6110c12012c83e31a31e,8/8/2022 13:19:10,255c09e1-113d-4cb7-a115-ba2d2cee9bc4,5756953722939,email_sign_up,,,8/8/2022 12:13:39,,,
ajs-80320e7123e634d189ce3facab03b96a,8/2/2022 22:19:35,4989fed4-0030-45d7-b270-b55808b82d28,5769984966715,email_sign_up,,,8/2/2022 21:11:44,,,
ajs-df81a400a1437fb5e37fba651d7a5659,8/30/2022 0:19:26,aee60964-a215-4c1d-b0cc-463ddb5c0a44,5749483503675,email_sign_up,,,8/29/2022 23:43:24,,,
ajs-1ba0071e99b7c83d67b5abf1ae769fff,8/15/2022 21:19:25,3670bd49-4327-48d7-a838-3db97abbd916,5783580770363,email_sign_up,,,8/15/2022 20:06:46,,,
ajs-dc4c78f2d9ca0f8070bae4f28e54321b,8/24/2022 13:19:11,8aaa4505-9756-476a-9bf6-18780eab5aaa,5792535117883,email_sign_up,,,8/24/2022 12:59:54,,,
ajs-cb4376b9fe10fb257bb00c8cb299ec82,8/22/2022 21:19:54,f218f436-6668-4e63-add5-c9ecc3ecec08,5790515396667,email_sign_up,,,8/22/2022 21:08:22,,,
ajs-b78bdac82a0b223e068f84711857609b,8/2/2022 18:19:25,27bbf4be-d77b-4c09-994d-ad3e64e03fc5,5769799761979,email_sign_up,,,8/2/2022 17:45:07,,,
ajs-18c20f855c442ff99e0df29c52f40cb1,8/11/2022 4:19:24,d51e70cc-fc24-41b7-86cb-8b9612dab725,5778772262971,email_sign_up,,,8/11/2022 2:48:15,120661,pepperjam,affiliate
ajs-bb35128f77dbe9338ee90aadf36d6540,8/3/2022 5:19:10,7df50923-47f2-4568-8831-62cd7b7f8faf,5766368264251,email_sign_up,,,8/3/2022 4:15:20,,,
ajs-148d1ee8b97957a27e080a7095816b8c,8/29/2022 0:19:25,c5ce2f26-7af1-43a2-8a24-23f7a8fca861,4785377869,email_sign_up,,,8/28/2022 23:30:43,,,
ajs-4678f8a4f9fc8e922c7bebb4d5cb6ac1,8/24/2022 2:19:27,1a859c1e-5d98-4fbe-bb07-e6854f01aa35,5792031670331,email_sign_up,,,8/24/2022 1:02:06,,,
ajs-9607b40b02a98e8398424b2929bd653f,8/12/2022 1:19:25,66009755-d78b-4149-a3d3-c40c431b1adc,5416630288443,email_sign_up,,,8/12/2022 1:13:46,,,
ajs-2df74edc1c0f36e086022e6d6e03f96e,8/12/2022 4:19:24,ad0f29a9-660a-4ac2-9a04-83405e1e4f2c,5779780698171,email_sign_up,,,8/12/2022 3:06:44,,,
ajs-94b37df0ab37975ef46d19d59c46dac8,8/24/2022 23:19:26,3214273c-09d1-4dcd-ad8f-3a3165369f9c,5793388363835,email_sign_up,,,8/24/2022 21:40:30,g|search|brand|core|desktop|exact,google,cpc
ajs-3831ed4fadc709f379882e8a0de827a3,8/10/2022 18:19:23,65c898df-30fd-406e-8f6f-74fa272b4247,5747705118779,email_sign_up,,,8/10/2022 16:52:22,,,
ajs-6cbb30419575c974cab391337fab0055,8/22/2022 1:19:24,0eecafb7-53fd-4afd-acfa-883c94e49459,5789675651131,email_sign_up,,,8/22/2022 0:54:44,,,
ajs-98eb84d5f3ae65ba34e18abc32114984,8/8/2022 8:19:08,85888659-3297-49f8-9483-6f619cd24385,5693487022139,email_sign_up,,,8/8/2022 7:39:42,,,
ajs-6e13c9d0896a1d66e3d49ec3042bdf0b,8/23/2022 15:19:26,aaf11e71-4e1b-447c-aeda-6f61a493615e,5791310053435,email_sign_up,,,8/23/2022 13:50:04,BLST_EML_2022.08.23_PF_Long_pillows-Segment-3,Iterable,email
ajs-908b4dad6dfff40f59770d484854c188,8/16/2022 11:19:10,651a9b89-1928-4cb6-9c31-a4eefe92d360,5123872849979,email_sign_up,,,8/16/2022 10:32:08,,,
ajs-975d9c2194863eb29d0247f003bb2be7,8/2/2022 19:19:24,1520fbdd-c1f4-475e-85e9-31afaa5aa9ba,5769799204923,email_sign_up,,,8/2/2022 17:43:17,b|search|brand|plus|desktop|bmm,bing,cpc
ajs-808270a2c0364f163c6279a626aadf37,8/31/2022 18:19:25,218e6135-c645-4623-a756-4ff1318e0af3,5573278728251,email_sign_up,,,8/31/2022 17:14:55,,,
ajs-684a75ae0428729c22e81baa5bf4d894,8/25/2022 5:19:24,bb4f4e7f-8da3-45a7-9eae-a2bfe580d3a7,5793649590331,email_sign_up,,,8/25/2022 4:19:17,,,
ajs-98a22c67d9f055f77aff7889e1184b26,8/27/2022 13:19:08,4c007f81-33b0-45c7-833f-acc9d0ed7a10,1142782033979,email_sign_up,,,8/27/2022 12:24:24,,,
ajs-5caf294f1bc1d69e7de192ca2356401d,8/14/2022 20:19:26,a60b2906-7f88-4199-9919-f6cdf0c1f217,5782476881979,email_sign_up,,,8/14/2022 19:18:59,,,
ajs-f779757634e8259cf58f999e6711b4d0,8/6/2022 3:19:09,1c7468a6-6bd3-4026-a676-5655e7f9e540,149304868877,email_sign_up,,,8/6/2022 1:50:10,,,
ajs-da2674fce24a3f81d123c2bd9c1f1720,8/5/2022 21:19:25,65b6af65-51e1-493e-88c3-95289dc64d9a,5773296107579,email_sign_up,,,8/5/2022 20:28:04,g|search|brand|core|desktop|exact,google,cpc
ajs-0f5f338e2780b576e78433b5ef0d4b8e,8/2/2022 13:19:25,b2bc6bb4-13d6-4f82-8e21-d0d48898e62e,5769550561339,email_sign_up,,,8/2/2022 12:53:07,,,
ajs-c19b1a7780827003e4eaff795cd1dc34,8/14/2022 17:19:24,aef2e172-303b-4f3e-af97-cf7648c8caef,3837670981691,email_sign_up,,,8/14/2022 15:50:26,,,
ajs-68d6b36b0bc50617db0021c91bf0f0a7,8/22/2022 19:19:39,4df287ef-066e-413c-9f52-aabc935e0947,5288950104123,email_sign_up,,,8/22/2022 17:55:20,,,
ajs-c1bfe7fdfb79f07e8f3b549f4657c493,8/29/2022 19:19:26,bc849754-6fee-4981-ae60-369f3cdf03eb,5799307509819,email_sign_up,,,8/29/2022 18:09:08,g|search|brand|core|desktop|exact,google,cpc
ajs-40c348d40901346e1567055312f6cc5e,8/17/2022 0:19:25,093b2add-0a1e-43d8-9a82-787491a40ada,5784632590395,email_sign_up,,,8/16/2022 22:25:00,21181,pepperjam,affiliate
ajs-cd7a0f6da243cdacf2931cc045fa1bde,8/18/2022 17:19:25,21467c18-d2db-478e-b391-8cf41216e23f,5786087751739,email_sign_up,,,8/18/2022 15:50:56,,,
ajs-5fd8d18b529588dbac3e4e4d7c647c4a,8/23/2022 3:19:26,7c329521-48ed-4e36-b4ce-8556f6e490fa,5790876237883,email_sign_up,,,8/23/2022 2:07:02,,,
ajs-5ae1ee5f3e164ea42bc570da599c3ac4,8/1/2022 16:19:26,ded80a26-9914-435d-bcfd-3096de3c66e3,5768501526587,email_sign_up,,,8/1/2022 15:35:48,g|shopping|smart|newarrivals,google,cpc
ajs-dd5ed013a89840d87f6db9ee82763e16,8/17/2022 11:19:10,5900f980-dee7-46c0-a31c-64b687bdcc3d,5784978096187,email_sign_up,,,8/17/2022 9:45:55,Boll&Branch_Prospecting_May2022_CreativeTesting_Brand,Facebook,Social
ajs-57266841e2816eb563e723210bc1b213,8/11/2022 21:19:28,42b3ce12-71a5-4e9b-a821-aba8f6c47311,5658361626683,email_sign_up,,,8/11/2022 19:25:43,g|search|brand|core|desktop|exact,google,cpc
ajs-9a8ab80b76c8eb1a819da042644a3ff2,8/31/2022 22:19:25,0b54e83f-87fb-4bd0-bdc7-8fa7819e3d53,5804750143547,email_sign_up,,,8/31/2022 21:30:28,,,
ajs-028218a002a6b3c411a33a8625567d37,8/3/2022 2:19:39,417838bd-50cb-4760-b877-91509c0d9eb7,5197453787195,email_sign_up,,,8/3/2022 1:06:18,,,
ajs-15bf346e700c6734602449f9c0e3e617,8/8/2022 3:19:24,71a2c5b6-b566-480c-ab26-8485ea0f67a2,5775376777275,email_sign_up,,,8/8/2022 2:08:43,,,
ajs-26ba344c51453fd0c2375cef9c11b079,8/7/2022 21:19:23,edc2d123-1803-4032-8733-4e32dc1a48bf,5775090778171,email_sign_up,,,8/7/2022 19:43:56,,,
ajs-f4009daaa17bfb9e4031589d9792b28a,8/6/2022 7:19:11,f31537cd-42d4-4937-9d86-cfb46a4fa0cb,5773612023867,email_sign_up,,,8/6/2022 5:34:49,,,
ajs-130c2f98f7e06f4209153eeb95cd7563,8/10/2022 5:19:09,b8e81226-6a78-49eb-b525-7ee180d1a724,5777739481147,email_sign_up,,,8/10/2022 3:23:09,,,
ajs-f65d822baaec41ce813039a627c1a39a,8/27/2022 15:19:26,57efb5a4-6ded-4d3f-9b5d-5c95b5cad978,5796809113659,email_sign_up,,,8/27/2022 14:15:48,,,
ajs-ed3598b03d088ffe8621a089d1365281,8/8/2022 3:19:24,5744f89d-3368-4511-ae3a-816d71ccd012,5756050079803,email_sign_up,,,8/8/2022 1:56:06,,,
ajs-9ea7c0b256d9a70662721468281b608a,8/9/2022 1:19:27,9044f4e9-1ceb-49d3-97df-1cdb64ee3655,5776515366971,email_sign_up,,,8/9/2022 0:22:58,,,
ajs-45e25a907df2fd2607d8e3307e2e110a,8/30/2022 6:19:09,b7ad5b48-d5ea-427d-b612-f9a9a6be695b,2657036673,email_sign_up,,,8/30/2022 4:32:03,,,
ajs-cdbfad5b8d166eccc1afb7869f22bfbd,8/22/2022 2:19:24,6c6a35ff-c074-4bc9-8946-3e781faaf914,5789684793403,email_sign_up,,,8/22/2022 1:11:21,,,
ajs-4ae3fa498473abd62aba5eaf75d8fba3,8/4/2022 22:19:25,ec3e0a39-b50a-49a7-9e81-475f311d6aff,5772199329851,email_sign_up,,,8/4/2022 21:33:00,,,
ajs-8d5a97909a41b1a0131f0185d4437452,8/14/2022 21:19:26,364c17d3-093b-4f88-aabb-8f1907f4dbbe,3892819689531,email_sign_up,,,8/14/2022 20:19:48,,,
ajs-de1720b24b23a19e22c1e6bd02d13455,8/1/2022 16:19:26,982da322-f5a3-4e8b-b557-f496607e2332,5133453623355,email_sign_up,,,8/1/2022 15:06:02,,,
ajs-dcaa737e7fa8c34dc817d0ec0f14ca53,8/3/2022 11:19:11,5269400e-3a34-48a7-b8a6-05c5ba43aad2,5770427564091,email_sign_up,,,8/3/2022 9:35:27,,,
ajs-a546c99ad07e2213c059081d77e04012,8/16/2022 2:19:23,f00b5f1b-0658-470b-80d5-b366f8a881f0,5783797137467,email_sign_up,,,8/16/2022 1:13:33,g|search|nonbrand|sheets|desktop|bmm,google,cpc
ajs-477d2fd37dc20a96f7e72902bb27c7c5,8/22/2022 3:19:27,a2848dcf-4f75-43be-935c-cb6317a8693a,5789721395259,email_sign_up,,,8/22/2022 2:04:30,Boll&Branch_Prospecting_May2022_CreativeTesting_Brand,Facebook,Social
ajs-3a1f8922a616d9435741a5834c3c5bce,8/4/2022 15:19:25,89c0ba6f-6669-4db3-8309-ed034af81f93,5693487022139,email_sign_up,,,8/4/2022 13:32:27,,,
ajs-0dbfa8ae4996a277e2955f9489f415a6,8/28/2022 3:19:24,b536979f-83f7-4cb3-9fba-a8e8fec93342,5797436063803,email_sign_up,,,8/28/2022 2:08:10,,,
ajs-43671098d720ec6af58da33b9d480418,8/24/2022 23:19:26,71a409d4-6b0c-499b-971a-0ce0d6dd3799,5793443151931,email_sign_up,,,8/24/2022 22:51:46,,,
ajs-cb7e7363bf17a950494b03d495dbf0a9,8/21/2022 21:19:25,c0111902-5882-443e-915a-17d155b6b731,5789501947963,email_sign_up,,,8/21/2022 20:41:25,,,
ajs-411c9a740b33d1f5330f79d288501b06,8/5/2022 23:19:11,29b67325-b98c-4eb9-84a9-86da3213eb53,3317554113,email_sign_up,,,8/5/2022 22:40:02,g|search|brand|core|desktop|exact,google,cpc
ajs-6091c560824f050cdc5501f3b5f8d00c,8/14/2022 18:19:25,7fca3b10-615a-43af-9c98-25fa60c83ca4,5782363242555,email_sign_up,,,8/14/2022 17:04:41,,,
ajs-603641d8fa003671adb8b84b2ba81acb,8/20/2022 15:19:24,6651aa00-168d-4d98-bc2f-1a9328b5f778,3767950082107,email_sign_up,,,8/20/2022 14:19:12,g|search|brand|rlsa|core|desktop|exact,google,cpc
ajs-e5d9a22f75f65fbd935284c52fc9857f,8/14/2022 20:19:26,02ae67a4-8e1d-476e-8e37-2180851b569f,3784390049851,email_sign_up,,,8/14/2022 20:05:00,,,
ajs-206cfae0d809f744d5803ee8fbe47a3c,8/16/2022 2:19:23,6c998d82-1574-4055-983b-a1253ea6dc6d,729514967099,email_sign_up,,,8/16/2022 0:57:33,,,
ajs-d4e8ba306032ec2e6fefb675470ea99a,8/14/2022 19:19:26,4bf1ef17-a4a4-4491-bc12-091c240428d7,5782429499451,email_sign_up,,,8/14/2022 18:22:29,g|search|brand|core|desktop|exact,google,cpc
ajs-0d78fc183aaa58aa4e643d80f01124ab,8/16/2022 12:19:09,4199356e-5e09-4b0d-9142-263217ee068e,5738260496443,email_sign_up,,,8/16/2022 11:26:35,,,
ajs-d926f66009d719354948bd96b4491b5a,8/26/2022 4:19:26,3829b1c6-21ce-4d26-8656-80a18fadfbee,5794995732539,email_sign_up,,,8/26/2022 3:44:02,204620,pepperjam,affiliate
ajs-af4def3962a86519851dcf8bb9e64daf,8/11/2022 17:19:25,e4d623be-7476-4f07-ad68-6c1a32ebb33e,3867049066555,email_sign_up,,,8/11/2022 16:17:06,,,
ajs-187af88d1bded8eb74f3256d66ea0f10,8/19/2022 15:19:10,f058094f-0200-4a57-9130-1733d01a7d9a,5191100792891,email_sign_up,,,8/19/2022 13:59:49,,,
ajs-46c2bf33aa66e45dd9e5080fa49cde94,8/22/2022 4:19:26,159dcbc5-5924-4092-81a6-703ec5f1a2c8,5789777395771,email_sign_up,,,8/22/2022 3:58:21,,,
ajs-8e99f63ecc08a690a3ddfe59e647cae8,8/24/2022 6:19:09,8215a110-bfab-4440-bf27-66471db7b654,5792153796667,email_sign_up,,,8/24/2022 4:32:24,,,
ajs-0b2583bcdd5e4a38c510ad81bd1a8a99,8/13/2022 19:19:25,ad9ac22d-4fdf-4655-8043-d5f601fe31e3,5781498724411,email_sign_up,,,8/13/2022 18:19:38,,,
ajs-953c43a517a63c0b593f19a359fb6be1,8/1/2022 18:19:26,e0c0eeaa-a6ac-4606-9060-aaa215d339b6,5703326367803,email_sign_up,,,8/1/2022 17:15:23,,,
ajs-9401d4ffcfed257ab83bd7adbe8d6ed9,8/28/2022 17:19:25,41b94e87-49a5-4b19-a569-46064c60332d,2657103617,email_sign_up,,,8/28/2022 15:31:33,,,
ajs-6a7eb88e63d38463bb35c7a7440983c7,8/18/2022 0:19:25,cb1e2ef5-136f-41ad-b2cb-c732b6a4a4f4,5785529843771,email_sign_up,,,8/17/2022 22:54:56,g|search|nonbrand|core|sheets|desktop|exact,google,cpc
ajs-9db639086d65d81aa7d1da1201918468,8/14/2022 16:19:24,101ea59d-9e37-4e52-a2a6-ac9193af8a6c,5782261661755,email_sign_up,,,8/14/2022 15:12:32,,,
ajs-89a4b441daffd29ac2aa855b73c52308,8/7/2022 3:19:25,a32d7e49-dd71-4ac2-9201-4b2673b7808c,5774444986427,email_sign_up,,,8/7/2022 2:34:55,,,
ajs-771ef2cda562dfdbd2feb0981c991d59,8/22/2022 19:19:39,550a5ef2-f647-4879-8c35-9ccb85b706f2,3993253707835,email_sign_up,,,8/22/2022 18:24:07,,,
ajs-6d07ec6ce3babe8778c248efaa2f2258,8/31/2022 6:19:11,7ea8ef88-d288-4a6e-b8bd-7aadd92f37f3,5803621744699,email_sign_up,,,8/31/2022 6:00:34,g|search|brand|plus|desktop|exact,google,cpc
ajs-c88c6bfad61f260d560e14b92582773f,8/14/2022 6:19:11,40c31835-f3c7-4cde-a4f7-33a808da7b18,5781920284731,email_sign_up,,,8/14/2022 4:32:04,,,
ajs-daaf1ea1f74547154d11bf2611be1983,8/1/2022 2:19:26,a5bcce98-3e13-41b1-9045-a8deffd72c98,5767868186683,email_sign_up,,,8/1/2022 0:48:20,,,
ajs-949636d8d009a7463570fbe0c692c0af,8/24/2022 21:19:25,4092268b-f5e3-4830-b943-631c31c62ed7,5792903725115,email_sign_up,,,8/24/2022 20:01:19,Boll&Branch_Prospecting_May2022_CreativeTesting_Brand,Facebook,Social
ajs-edbf511800a6c5f07461eba0e19725ee,8/24/2022 19:19:25,5f1f039a-cfe0-48ef-91c0-83ca91db4352,2649274817,email_sign_up,,,8/24/2022 17:55:12,,,
ajs-3d15d07b90308a469d3778507b26cff0,8/5/2022 1:19:25,8ef6aa83-b754-4b5a-8b9a-f61f3c472a07,5772506562619,email_sign_up,,,8/5/2022 0:39:54,g|search|nonbrand|core|sheets|desktop|bmm,google,cpc
ajs-7c2e02b4ec02623429a1ac8c4366e86d,8/26/2022 18:19:25,3daca1f9-6f7c-4a73-b1e4-4d14ad829689,972264013883,email_sign_up,,,8/26/2022 17:31:49,,,
ajs-bcf60ec57304b17f5529ec3ead8984ec,8/27/2022 3:19:25,8352f71e-3fbe-4982-8529-3f7bbaed4ff1,5796289937467,email_sign_up,,,8/27/2022 2:35:00,,,
ajs-c6a14fbe5925674e238b4f55a2318963,8/3/2022 23:19:38,43806f83-1586-4f85-9a4c-ed89f15c755f,5758954242107,email_sign_up,,,8/3/2022 22:12:00,,,
ajs-70c12d910240614db8b9c219589196ec,8/20/2022 16:19:25,afc4e657-5e1f-4ee8-ab0f-9b86b6b0b4a8,1693907189819,email_sign_up,,,8/20/2022 15:57:40,,,
ajs-352c790de2461bbd82bd8437bdd17c6d,8/13/2022 20:19:24,eef5b6bb-c8a2-415d-8202-9da5ec86da8f,5781508194363,email_sign_up,,,8/13/2022 18:30:11,73861,pepperjam,affiliate
ajs-4ee327a64735d0dfe12c6d8609145de9,8/8/2022 3:19:24,3332aaa4-6d04-42bd-a548-35864139699b,5775405056059,email_sign_up,,,8/8/2022 2:47:50,,,
ajs-b377a91b9f56d52ec090476e19cba2b5,8/21/2022 20:19:24,84ee5ece-6aff-4a40-9f78-4552c4b4b775,5756062171195,email_sign_up,,,8/21/2022 18:57:21,,,
ajs-698bc8a777b5aed9d1e0a11124b2e4dd,8/12/2022 19:19:24,eb112ce9-fca8-40a9-9f3a-7a1ed7a34b0c,5285687328827,email_sign_up,,,8/12/2022 17:57:27,,,
ajs-1f60cfa8dc6458ab77b71554f6c3a6f9,8/22/2022 4:19:26,7545f8bc-8316-473a-8437-5e65553115e4,5789770448955,email_sign_up,,,8/22/2022 3:31:45,g|search|nonbrand|sheets|desktop|bmm,google,cpc
ajs-0c43d0b333427efedf1e39e1f8487f9a,8/10/2022 18:19:23,fa5ab8b4-ef5f-4a9c-8d6c-cf80c8028d63,6260287245,email_sign_up,,,8/10/2022 17:41:25,,,
ajs-a410768bca5a6b5320c24c44e33f4efc,8/5/2022 14:19:11,df97ce52-76da-4556-b6d9-39d5ea209c22,5772921176123,email_sign_up,,,8/5/2022 13:18:56,,,
ajs-45bd07635b367026458869dad0269f34,8/15/2022 1:19:25,62160d0c-2a7b-4a03-909c-553e80e9174a,3358769283131,email_sign_up,,,8/15/2022 0:53:27,,,
ajs-c9060c90d1a272dae3a98ba3cbcc694c,8/1/2022 1:19:24,6aba1430-725e-4614-a7a0-7e3510d15df7,5759173492795,email_sign_up,,,8/1/2022 0:47:46,,,
ajs-32467a585d3b45716d262a56ccc92d8c,8/17/2022 20:19:24,1137483e-1efb-4238-9276-85c4d2008c07,5283891183675,email_sign_up,,,8/17/2022 19:33:42,,,
ajs-ca8784e3bbc9d4a302588c5a44231058,8/5/2022 0:19:25,ab67b3e3-b408-47fe-9421-7e07c679e587,5772469600315,email_sign_up,,,8/4/2022 23:37:49,g|search|nonbrand|sheets|desktop|bmm,google,cpc
ajs-d7d4edcd6d16e9f771b9b1cb4ffc4288,8/23/2022 15:19:26,0803bafd-1b28-4334-bff2-e8f6338853c2,5697921384507,email_sign_up,,,8/23/2022 14:14:43,,,
ajs-c9e8162154a3df819532fc440b358253,8/10/2022 2:19:28,963a1614-8454-4b8b-b4cf-7674a1b265a1,5693487022139,email_sign_up,,,8/10/2022 0:32:25,,,
ajs-c6d1bea362606b6d7e3bc3e5807e45f2,8/24/2022 16:19:25,1fb280ed-2083-4b8f-a74a-e834354f833f,3311552705,email_sign_up,,,8/24/2022 14:42:50,,,
ajs-a70851ff78dce1b701eb591ae515beb1,8/20/2022 22:19:24,8601a286-59ac-493d-b3b9-72ce64ff17a1,5491230081083,email_sign_up,,,8/20/2022 21:11:12,,,
ajs-300b8aa6b4843d9520769fe9c1968b9b,8/26/2022 17:19:28,a1b66c39-fbbb-4035-a7ca-025cc50a341f,5795520938043,email_sign_up,,,8/26/2022 15:44:39,Boll&Branch_Prospecting_May2022_ContentCollective_Brand,Facebook,Social
ajs-619b1c76be7363eb16a0f7c5410938d7,8/11/2022 16:19:24,104d4dfb-19b9-4e82-8bf1-119ee802530c,5779228196923,email_sign_up,,,8/11/2022 15:48:49,,,
ajs-952f5974233bcbfdfc1295416d7a81d1,8/20/2022 22:19:24,623f6ad3-4ba5-4090-8cfd-b2a741c55db8,5386868097083,email_sign_up,,,8/20/2022 21:43:55,,,
ajs-bee74e17bdea7462317cdd62fdd0c255,8/6/2022 6:19:11,fa39b338-b14e-431f-a01a-d7419392a854,5773508313147,email_sign_up,,,8/6/2022 4:51:00,,,
ajs-11934b97cbd53504d238283050995fbf,8/16/2022 0:19:27,00446362-5bb5-4e7a-9317-5a41d9f2842d,5369078284347,email_sign_up,,,8/15/2022 23:13:36,b|search|brand|plus|desktop|exact,bing,cpc
ajs-d1bcb94b4ae5d87870c7278969db3a51,8/24/2022 17:19:26,aad2a053-d207-41c6-9f04-f93db2402d18,5792668352571,email_sign_up,,,8/24/2022 15:53:12,g|search|brand|core|desktop|exact,google,cpc
ajs-728ea25d356fed1637557401fc8a6b7a,8/27/2022 22:19:26,8014d01f-510a-42ed-b712-35a24346a702,5797168382011,email_sign_up,,,8/27/2022 21:01:59,,,
ajs-c0ad169e9ce7944b8c3ce7c4acce12ce,8/3/2022 13:19:11,6968fc66-e190-4a9e-931a-59b3e939c088,5768025243707,email_sign_up,,,8/3/2022 12:36:06,,,